id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1505051465660125185,1505051465660125185,2022-03-19 12:20:06 SE Asia Standard Time,2022-03-19,12:20:06,+0700,1459057483637354499,ukitalli,uki talli,,"rencana pagi ini gowes bareng teman"" tapi berhubung krn hujan semua batal dan akhirnya stay depan tv nonton disney hotstar indihome wahh filmnya keren"" abiss  https://t.co/gUdyfDGJG1",in,[],[],[],0,0,0,[],[],https://twitter.com/UkiTalli/status/1505051465660125185,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505051347292680192/pu/img/dEBTzihtqxOctJIL.jpg,,,,,,,[],,,,
1505051441592999936,1505051441592999936,2022-03-19 12:20:00 SE Asia Standard Time,2022-03-19,12:20:00,+0700,299477882,indryindryindry,Hyarr💥,,Hujan-hujan mager asyiknya ngeyoutube aja dirumah dgn koneksi Indihome asyik 😍  https://t.co/lpdQtpD6CS,in,[],[],[],0,0,0,[],[],https://twitter.com/indryindryindry/status/1505051441592999936,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505051376539222016/pu/img/PMwKjlkNA69U9DTH.jpg,,,,,,,[],,,,
1505051309351010305,1505051309351010305,2022-03-19 12:19:29 SE Asia Standard Time,2022-03-19,12:19:29,+0700,1216655022798147584,delvi_ainun,creamy_chocolate,,"Sebagai anak rumahan yang jarang sekali keluar rumah, WiFi sangat penting. Tolong Indihome errornya udahan plis",in,[],[],[],0,0,0,[],[],https://twitter.com/delvi_ainun/status/1505051309351010305,False,,0,,,,,,,,[],,,,
1505051192237322240,1505051192237322240,2022-03-19 12:19:01 SE Asia Standard Time,2022-03-19,12:19:01,+0700,1274277692712431618,yongboxfelix,liv,,indihome cm kuat buka 7 anjirrr  https://t.co/m6fYhDbw4o,in,[],[],['https://pbs.twimg.com/media/FOMEEw_VcAEpJzv.jpg'],2,0,0,[],[],https://twitter.com/yongboxfelix/status/1505051192237322240,False,,1,https://pbs.twimg.com/media/FOMEEw_VcAEpJzv.jpg,,,,,,,[],,,,
1505051173958475786,1505051173958475786,2022-03-19 12:18:57 SE Asia Standard Time,2022-03-19,12:18:57,+0700,1484871037154373636,neyla2327,Neyla,,"Sabtu minggu waktunya rehat sambil liat youtube kan, nanti sore jangan lupa di channel youtube IndiHome 😁 #AktivitasTanpaBatas  https://t.co/HsQZeewsHY",in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/neyla2327/status/1505051173958475786,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505051018769285121/pu/img/oUqGrZNaCV4zfiJA.jpg,,,,,,,[],,,,
1505050862565359618,1505050199223283715,2022-03-19 12:17:42 SE Asia Standard Time,2022-03-19,12:17:42,+0700,1075673058931806208,indihome,IndiHome,,"@us3rl4zy Hai, Sobat. Kami akan bantu pengecekan, namun sebelumnya silakan informasikan nomor internet melalui DM di akun @IndiHomeCare ya. Ditunggu informasinya kembali. Terima kasih -Sammy  https://t.co/KH3bUhq3l0",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['https://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1505050862565359618,False,,0,,,,,,,,"[{'screen_name': 'us3rl4zy', 'name': 'sstt', 'id': '1051764480613314560'}]",,,,
1505050854746853377,1505050854746853377,2022-03-19 12:17:40 SE Asia Standard Time,2022-03-19,12:17:40,+0700,1324009868395597824,ya_hyammm,yahhhya,,Was playing elden ring while wifi was getting installed and the indihome guys stopped and watched me beat a dragon to death,en,[],[],[],0,0,2,[],[],https://twitter.com/ya_hyammm/status/1505050854746853377,False,,0,,,,,,,,[],,,,
1505050587775217664,1505050587775217664,2022-03-19 12:16:37 SE Asia Standard Time,2022-03-19,12:16:37,+0700,1484871037154373636,neyla2327,Neyla,,"Lagi"" pada maen kerumah numpang wifian 😂, kalo mau internet yg cepet buruan pasang IndiHome aja 😁 #AktivitasTanpaBatas  https://t.co/yYZGVSWYMA",in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/neyla2327/status/1505050587775217664,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505050489997602817/pu/img/tjeVFgkRyjibT6rp.jpg,,,,,,,[],,,,
1505050500546252804,1504842207542464516,2022-03-19 12:16:16 SE Asia Standard Time,2022-03-19,12:16:16,+0700,158987118,aiaflight,Af🦁,,@Rizkafrhn Aku pake indihome soale suami jg kerjae disana riz wakaka aku masih 324 per bulan. Nek skrg indihome harus bayar deposit 500 dulu buat pasang 😅,in,[],[],[],0,0,0,[],[],https://twitter.com/aiaflight/status/1505050500546252804,False,,0,,,,,,,,"[{'screen_name': 'Rizkafrhn', 'name': 'Rizka Farhani', 'id': '283431842'}]",,,,
1505050495466967042,1505045042137772036,2022-03-19 12:16:15 SE Asia Standard Time,2022-03-19,12:16:15,+0700,712554827541266432,indiehome_,⭐,,"@TretanMuslim Mantap Bapak tiri dan anak angkat bersinergi membangun negeri.  Indonesia negaraku, indihome providerku",in,[],[],[],0,0,5,[],[],https://twitter.com/indiehome_/status/1505050495466967042,False,,0,,,,,,,,"[{'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505050243263758340,1505050243263758340,2022-03-19 12:15:15 SE Asia Standard Time,2022-03-19,12:15:15,+0700,1404697918448095236,anasccf,AnasCCF,,Di saat hari libur masuk kantor' kerjaan cepat selesai karena IndiHome kantor dong😍 dan skrng saatnya nge-push Rank  https://t.co/fymr4OW57H,in,[],[],[],0,0,0,[],[],https://twitter.com/AnasCcf/status/1505050243263758340,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505050138972106754/pu/img/tZbKsQsqqcp-v25v.jpg,,,,,,,[],,,,
1505050199223283715,1505050199223283715,2022-03-19 12:15:04 SE Asia Standard Time,2022-03-19,12:15:04,+0700,1051764480613314560,us3rl4zy,sstt,,2 jam yang lalu papahku bayar tagihan indihome tapi kenapa sekarang sinyalnya merah anjirrrrrr. Kesel bgttt. Ini aku harus lapor kemana?!! @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],1,0,0,[],[],https://twitter.com/us3rl4zy/status/1505050199223283715,False,,0,,,,,,,,[],,,,
1505050154017366016,1505041016172126208,2022-03-19 12:14:53 SE Asia Standard Time,2022-03-19,12:14:53,+0700,1335283081981304832,chomaltt,ala🦋,,@Soshializazi @arifmhd @IndiHome @TRANS7 @erickthohir @IndiHomeCare kak mjb. ini nnati kalau udah beli bisa di tonton di channel apa ya?,in,[],[],[],2,0,0,[],[],https://twitter.com/chomaltt/status/1505050154017366016,False,,0,,,,,,,,"[{'screen_name': 'Soshializazi', 'name': 'object ymir', 'id': '744253'}, {'screen_name': 'arifmhd', 'name': 'Sudah Vaksin! \uea00', 'id': '174212561'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'TRANS7', 'name': 'TRANS7', 'id': '124839730'}, {'screen_name': 'erickthohir', 'name': 'Erick Thohir', 'id': '43088704'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1505050122497183745,1505050122497183745,2022-03-19 12:14:46 SE Asia Standard Time,2022-03-19,12:14:46,+0700,1467706782726311937,husnydirgha,husny,,"weekend,,, time to movies with koneksi andalanku dari indihome  https://t.co/DlU5RFWQjO",tl,[],[],[],0,0,1,[],[],https://twitter.com/husnydirgha/status/1505050122497183745,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505050061323259905/pu/img/PXCsz3VR2g-gonw5.jpg,,,,,,,[],,,,
1505049813141794821,1505040053772652546,2022-03-19 12:13:32 SE Asia Standard Time,2022-03-19,12:13:32,+0700,233500797,popkornand0coke,ramana,,@hanifrobin @IndiHome @IndiHomeCare Beli paket motogp di spotv cuma 11k bang. Dapat 3 hari full  Aku barusan beli gegara siaran versi free nya gak jelas 🤣,in,[],[],[],2,0,0,[],[],https://twitter.com/popkornand0coke/status/1505049813141794821,False,,0,,,,,,,,"[{'screen_name': 'hanifrobin', 'name': 'Hanif rabbani', 'id': '166147155'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1505049743852191746,1505049743852191746,2022-03-19 12:13:16 SE Asia Standard Time,2022-03-19,12:13:16,+0700,1315801940240998400,vocalaiz,Kirana jfb,,Gegara indihome gua gbs nonton kualifikasi ajg,in,[],[],[],1,0,0,[],[],https://twitter.com/vocalaiz/status/1505049743852191746,False,,0,,,,,,,,[],,,,
1505049557981302789,1505049557981302789,2022-03-19 12:12:31 SE Asia Standard Time,2022-03-19,12:12:31,+0700,1288299983267979265,guanliwn,ًAlyn.,,Indihome astaghfirullah lemot banget,in,[],[],[],1,0,0,[],[],https://twitter.com/guanliwn/status/1505049557981302789,False,,0,,,,,,,,[],,,,
1505049353391640576,1505049353391640576,2022-03-19 12:11:42 SE Asia Standard Time,2022-03-19,12:11:42,+0700,1093502071901368320,weirdflaxx,Alba,,pantesan telkomsel/indihome kek asw,in,[],[],[],0,0,0,[],[],https://twitter.com/weirdflaxx/status/1505049353391640576,False,https://twitter.com/BlZURAl/status/1504745077415231488,0,,,,,,,,[],,,,
1505049306419453956,1505045042137772036,2022-03-19 12:11:31 SE Asia Standard Time,2022-03-19,12:11:31,+0700,2336617591,riskifebriyan94,RF,,@yudhaast @TretanMuslim yg jual fix pasti mantan karyawan indihome 🤣🤣,in,[],[],[],0,0,0,[],[],https://twitter.com/riskifebriyan94/status/1505049306419453956,False,,0,,,,,,,,"[{'screen_name': 'yudhaast', 'name': 'Yud', 'id': '536037873'}, {'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505049032296927235,1505043877732175872,2022-03-19 12:10:26 SE Asia Standard Time,2022-03-19,12:10:26,+0700,981748118147379200,fmukhib,Fatkhul Mukhib,,@Fadang_19 @arifmhd @TRANS7 @IndiHome @erickthohir Saya aja yang di jateng ga bisa nonton. Padahal udah suruh ganti pake siaran digital. Yang lancar malah transtv.,in,[],[],[],0,0,0,[],[],https://twitter.com/FMukhib/status/1505049032296927235,False,,0,,,,,,,,"[{'screen_name': 'Fadang_19', 'name': 'Fadang.near 🏏 🏏 🏏 🏏', 'id': '1368221599330013188'}, {'screen_name': 'arifmhd', 'name': 'Sudah Vaksin! \uea00', 'id': '174212561'}, {'screen_name': 'TRANS7', 'name': 'TRANS7', 'id': '124839730'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'erickthohir', 'name': 'Erick Thohir', 'id': '43088704'}]",,,,
1505048893805187074,1505048893805187074,2022-03-19 12:09:53 SE Asia Standard Time,2022-03-19,12:09:53,+0700,162711541,deranniez,Anindi,,Weekend hari ini mau di rumah aja me time nonton drakor #TwentyFiveTwentyOne udah episode ke 11 pakai internet dari IndiHome udah pasti bikin lancar nonton drakor Twenty Five Twenty One serius ini drakor bagus banget jalan ceritanya😍😍 #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/hnmrdwg3DO,in,[],[],[],0,0,1,"['twentyfivetwentyone', 'internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/deranniez/status/1505048893805187074,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505048557187141634/pu/img/g2-RLVova264D5VM.jpg,,,,,,,[],,,,
1505048799277838336,1505048799277838336,2022-03-19 12:09:30 SE Asia Standard Time,2022-03-19,12:09:30,+0700,279682464,nayialu,Neyla,,"Kirim"" vidio sama saudara cepet bgt karna pake internetnya IndiHome, dan ini Si dedek lg panas gamau maem apa"" maunya cuman liat youtube 🤦 #AktivitasTanpaBatas  https://t.co/8k1MKkTGpF",in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/nayialu/status/1505048799277838336,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505048754637864966/pu/img/6VEiyl643ePAdFoB.jpg,,,,,,,[],,,,
1505048657032146945,1505040053772652546,2022-03-19 12:08:56 SE Asia Standard Time,2022-03-19,12:08:56,+0700,1075673058931806208,indihome,IndiHome,,"@hanifrobin Hai, Kak Hani. Lumi informasikan untuk tayangan MotoGP Championship bisa Kakak saksikan melalui Channel SPOTV maupun aplikasi UseeTV GO dengan login menggunakan akun myIndiHome ya. Terima kasih. -Lumi",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1505048657032146945,False,,0,,,,,,,,"[{'screen_name': 'hanifrobin', 'name': 'Hanif rabbani', 'id': '166147155'}]",,,,
1505048646345129986,1505043877732175872,2022-03-19 12:08:54 SE Asia Standard Time,2022-03-19,12:08:54,+0700,1368221599330013188,fadang_19,Fadang.near 🏏 🏏 🏏 🏏,,@arifmhd @TRANS7 @IndiHome pak @erickthohir kali aja bisa senggol pihak @TRANS7. kami diluar Jawa juga mau nikmati #IndonesianGP,in,"[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}, {'screen_name': 'trans7', 'name': 'trans7', 'id': '124839730'}]",[],[],1,0,0,['indonesiangp'],[],https://twitter.com/Fadang_19/status/1505048646345129986,False,,0,,,,,,,,"[{'screen_name': 'arifmhd', 'name': 'Sudah Vaksin! \uea00', 'id': '174212561'}, {'screen_name': 'TRANS7', 'name': 'TRANS7', 'id': '124839730'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505048615374700545,1505048615374700545,2022-03-19 12:08:47 SE Asia Standard Time,2022-03-19,12:08:47,+0700,1103316210450554880,mrsherlocks_,tuan muda fikri,,indihome kenceng banget gila. gg indihome,tl,[],[],[],0,0,0,[],[],https://twitter.com/mrsherlocks_/status/1505048615374700545,False,,0,,,,,,,,[],,,,
1505048599939645447,1505048599939645447,2022-03-19 12:08:43 SE Asia Standard Time,2022-03-19,12:08:43,+0700,1167960587013246977,masskumissss,Andfirsto,,Masa mau liat kualifikasi motogp mandalika aja gaboleh sama indihome 😌  padahal tahun lalu liat full live race semusim gapernah diacak sama sekali 👀,in,[],[],[],0,0,0,[],[],https://twitter.com/masskumissss/status/1505048599939645447,False,,0,,,,,,,,[],,,,
1505048551646117892,1505041016172126208,2022-03-19 12:08:31 SE Asia Standard Time,2022-03-19,12:08:31,+0700,174212561,arifmhd,Sudah Vaksin! ,,@IndiHome Bayar lagi deh cuan cuan cuan. Ngehe 🖕🏼,in,[],[],[],0,0,0,[],[],https://twitter.com/arifmhd/status/1505048551646117892,False,,0,,,,,,,,"[{'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505048551268630530,1505045042137772036,2022-03-19 12:08:31 SE Asia Standard Time,2022-03-19,12:08:31,+0700,1391274470627635205,algidal_,ANONIM,,@TretanMuslim Bang bagi config indihome dong😂,tl,[],[],[],0,0,0,[],[],https://twitter.com/Algidal_/status/1505048551268630530,False,,0,,,,,,,,"[{'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505048542007595013,1505048542007595013,2022-03-19 12:08:29 SE Asia Standard Time,2022-03-19,12:08:29,+0700,1502932019067572232,tugiyon13155935,tugiyono,,#indihome#aktivitas tanpa batas  https://t.co/sI9bnq3gPu,in,[],[],['https://pbs.twimg.com/media/FOMBqX8VkAA0Bzh.jpg'],0,0,0,[],[],https://twitter.com/tugiyon13155935/status/1505048542007595013,False,,1,https://pbs.twimg.com/media/FOMBqX8VkAA0Bzh.jpg,,,,,,,[],,,,
1505047557340565504,1505041016172126208,2022-03-19 12:04:34 SE Asia Standard Time,2022-03-19,12:04:34,+0700,1075673058931806208,indihome,IndiHome,,"@arifmhd Halo, Kak Arif. Tayangan MotoGP Championship bisa disaksikan melalui Channel SPOTV, jika sudah berlangganan Minipack IndiSport 2 dan Combo Sport atau bisa melalui aplikasi UseeTV GO dengan login menggunakan akun myIndiHome ya. Terima kasih. -Tara",in,[],[],[],1,0,0,[],[],https://twitter.com/IndiHome/status/1505047557340565504,False,,0,,,,,,,,"[{'screen_name': 'arifmhd', 'name': 'Sudah Vaksin! \uea00', 'id': '174212561'}]",,,,
1505047287504203779,1504756028709093376,2022-03-19 12:03:30 SE Asia Standard Time,2022-03-19,12:03:30,+0700,1446503395183841280,gaiathia_,Gaia,,@IndiHomeCare mantap indihome,tl,[],[],[],1,0,0,[],[],https://twitter.com/Gaiathia_/status/1505047287504203779,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1505047236043976708,1505047236043976708,2022-03-19 12:03:18 SE Asia Standard Time,2022-03-19,12:03:18,+0700,1420950633872465924,chwethereal_,linds ☀️ kinda ia,,indihome lemot bangetttt👎,in,[],[],[],1,0,0,[],[],https://twitter.com/chwethereal_/status/1505047236043976708,False,,0,,,,,,,,[],,,,
1505047071333576710,1505042626307031040,2022-03-19 12:02:38 SE Asia Standard Time,2022-03-19,12:02:38,+0700,1075673058931806208,indihome,IndiHome,,"@crizmeliala Hai, Kak Melia. Pengecekan paket dapat dibantu melalui kami dengan menginformasikan atas nama, alamat, jumlah tagihan terakhir (lunas), dan relasi dengan pemilik IndiHome ke DM akun IndiHome Care dengan link  https://t.co/yx4WQQ5l5l.  -Sofa",in,[],['http://myih.ch/IndiHomeCare_Twitter'],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1505047071333576710,False,,0,,,,,,,,"[{'screen_name': 'crizmeliala', 'name': 'ᬘ᭄ᬭᬶᬲ᭄ᬢ᭄ᬬ᭢ᬦ᭄ᬫᬮᬶᬳᬮ᭟', 'id': '518184719'}]",,,,
1505047048181383172,1505040053772652546,2022-03-19 12:02:33 SE Asia Standard Time,2022-03-19,12:02:33,+0700,166147155,hanifrobin,Hanif rabbani,,@IndiHome @IndiHomeCare @IndiHomeCare tolong ini saya mau nonton motogp dimana ya? kalo ga ada solusi prosedur cara cabut indihome gimana ya?,in,[],[],[],2,0,1,[],[],https://twitter.com/hanifrobin/status/1505047048181383172,False,,0,,,,,,,,"[{'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1505046605602656260,1505046605602656260,2022-03-19 12:00:47 SE Asia Standard Time,2022-03-19,12:00:47,+0700,1463108409230651394,syah2024,Herdi Ansyah,,"Hanya tuker 1 Poin myIndiHome bisa dapet makan, minum dan oleh2 gratis di Mandalika? wow thanks min @IndiHome #TraktiranIndiHome #MandalikaTanpaBatas",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,"['traktiranindihome', 'mandalikatanpabatas']",[],https://twitter.com/Syah2024/status/1505046605602656260,False,,0,,,,,,,,[],,,,
1505046435590418437,1505046435590418437,2022-03-19 12:00:07 SE Asia Standard Time,2022-03-19,12:00:07,+0700,1274158257758584832,chocholattee1,"OPEN Gestun Shopeepaylater, Akulaku, CC, Kredivo!",,"capek bgt sm indihome bentar2 sinyal eror, sinyal eror kesel bggyt",in,[],[],[],1,0,0,[],[],https://twitter.com/chocholattee1/status/1505046435590418437,False,,0,,,,,,,,[],,,,
1505046339155263489,1505046339155263489,2022-03-19 11:59:44 SE Asia Standard Time,2022-03-19,11:59:44,+0700,1502102477092814848,suwandrysinura1,Suwandry Sinurat,,Cara berhenti berlangganan indihome @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/SuwandrySinura1/status/1505046339155263489,False,,0,,,,,,,,[],,,,
1505046292925644800,1505046292925644800,2022-03-19 11:59:33 SE Asia Standard Time,2022-03-19,11:59:33,+0700,3229133683,ohrangeey,rose🖤,,"Nonton kualifikasi di indihome jelas ga bisa siaran diacak. Giliran cari di siaran digital ga muncul, nonton analog burem. Ksl",in,[],[],[],0,0,0,[],[],https://twitter.com/ohrangeey/status/1505046292925644800,False,,0,,,,,,,,[],,,,
1505046290107088898,1505044997649104900,2022-03-19 11:59:32 SE Asia Standard Time,2022-03-19,11:59:32,+0700,1075673058931806208,indihome,IndiHome,,"@gustiadytt Halo, Kak Gusti.  DM-nya sudah Ema cek dan sudah dibantu respon ya. Silakan di cek, Kak. Terima kasih. -Ema",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHome/status/1505046290107088898,False,,0,,,,,,,,"[{'screen_name': 'gustiadytt', 'name': '『Timun suri 』ツ', 'id': '2597332424'}]",,,,
1505046176432889857,1505046176432889857,2022-03-19 11:59:05 SE Asia Standard Time,2022-03-19,11:59:05,+0700,1368221599330013188,fadang_19,Fadang.near 🏏 🏏 🏏 🏏,,pak @erickthohir senggol dong pihak   @TRANS7 dan @IndiHome @IndiHomeCare banyak keluh kesah dr Warganet yg gak mampu ke #Mandalika mau nonton #IndonesianGP malah di acak biasanya bisa kalau GP luar masa di negeri sendiri gak dikasih gratis. kan sponsor nya juga BUMN Pertamina  https://t.co/BmHCw2s6MK,in,"[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}, {'screen_name': 'trans7', 'name': 'trans7', 'id': '124839730'}, {'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],"['https://pbs.twimg.com/media/FOL_guvVIAAVFKW.jpg', 'https://pbs.twimg.com/media/FOL_hBlVsAU_pJ6.jpg', 'https://pbs.twimg.com/media/FOL_hVjVcAE59Q1.jpg']",1,0,0,"['mandalika', 'indonesiangp']",[],https://twitter.com/Fadang_19/status/1505046176432889857,False,,1,https://pbs.twimg.com/media/FOL_guvVIAAVFKW.jpg,,,,,,,[],,,,
1505046134913335296,1505042468030468098,2022-03-19 11:58:55 SE Asia Standard Time,2022-03-19,11:58:55,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@claudiovk Kak Clau, guna verifikasi silakan informasikan : - Atas Nama - Alamat  - Jumlah tagihan terakhir (lunas) - Relasi dengan pemilik IndiHome Silakan informasikan nomor HP alternatif selain nomor HP ...  https://t.co/tykD1yFaR9",in,[],['https://myih.ch/t/89mIFYyfxe40'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505046134913335296,False,,0,,,,,,,,"[{'screen_name': 'claudiovk', 'name': 'Clau', 'id': '72738146'}]",,,,
1505046030483525634,1505046030483525634,2022-03-19 11:58:30 SE Asia Standard Time,2022-03-19,11:58:30,+0700,1274158257758584832,chocholattee1,"OPEN Gestun Shopeepaylater, Akulaku, CC, Kredivo!",,Indihome erorr yaa?,et,[],[],[],0,0,0,[],[],https://twitter.com/chocholattee1/status/1505046030483525634,False,,0,,,,,,,,[],,,,
1505046029552349184,1505042741612662785,2022-03-19 11:58:30 SE Asia Standard Time,2022-03-19,11:58:30,+0700,1137014875203428352,berylaries_,alfa,,@fourydikha Di spotv indihome ga ada ya?,in,[],[],[],0,0,0,[],[],https://twitter.com/berylaries_/status/1505046029552349184,False,,0,,,,,,,,"[{'screen_name': 'fourydikha', 'name': 'four', 'id': '956177568104787968'}]",,,,
1505046018143911938,1505046018143911938,2022-03-19 11:58:27 SE Asia Standard Time,2022-03-19,11:58:27,+0700,113108454,aryaphilco,AYP,,"Indihome sama FirstMedia emg provider sampah, tapi setahun belakangan ini FM lebih sampah dr Indihome.",in,[],[],[],0,0,0,[],[],https://twitter.com/AryaPhilco/status/1505046018143911938,False,,0,,,,,,,,[],,,,
1505046006270164992,1505045042137772036,2022-03-19 11:58:24 SE Asia Standard Time,2022-03-19,11:58:24,+0700,1163579893524750336,really_groot,Groot,,"@TretanMuslim Akses internet Indihome tempatku ancur banget, bro. Tolong sirkuitnya pindah sini aja biar internetku lancar. Plis, kerjaan lagi banyak nih 🙏",in,[],[],[],2,0,42,[],[],https://twitter.com/really_groot/status/1505046006270164992,False,,0,,,,,,,,"[{'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505045856713867269,1505045856713867269,2022-03-19 11:57:49 SE Asia Standard Time,2022-03-19,11:57:49,+0700,1479785854478344194,haloimoo,Bimzzzz,,Weekend gini juga ga boleh males2an buat workout yah apalagi sambil liat tutorial di youtube pake indihome 🥰 stay healthy 🥰 #AktivitasTanpaBatas  https://t.co/X7PWfVwVXA,in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/haloimoo/status/1505045856713867269,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505045814636584961/pu/img/Fn583-Ca13tW25-9.jpg,,,,,,,[],,,,
1505045837680082944,1505045042137772036,2022-03-19 11:57:44 SE Asia Standard Time,2022-03-19,11:57:44,+0700,418441673,26inaaa,inaaa26,,@TretanMuslim Ini teknisi indihome kan,in,[],[],[],0,0,0,[],[],https://twitter.com/26inaaa/status/1505045837680082944,False,,0,,,,,,,,"[{'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505045756591280130,1505045756591280130,2022-03-19 11:57:25 SE Asia Standard Time,2022-03-19,11:57:25,+0700,1332002836121415681,_ailurusfulgen,Saujana,,"Itu steward bukannya disuruh dorong motor, jaga lintasan, malah kosplei jadi mang Indihome .",in,[],[],[],0,0,0,[],[],https://twitter.com/_AilurusFulgen/status/1505045756591280130,False,https://twitter.com/TretanMuslim/status/1505045042137772036,0,,,,,,,,[],,,,
1505045751818117123,1505045751818117123,2022-03-19 11:57:24 SE Asia Standard Time,2022-03-19,11:57:24,+0700,279682464,nayialu,Neyla,,"Main game online pake IndiHome udah seneng dia, gak perlu beli mainan mahal"" #AktivitasTanpaBatas  https://t.co/uZZS7xXipC",in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/nayialu/status/1505045751818117123,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505045671379812353/pu/img/qqr_Ojtxmlqfc91X.jpg,,,,,,,[],,,,
1505045513187782662,1505045513187782662,2022-03-19 11:56:27 SE Asia Standard Time,2022-03-19,11:56:27,+0700,1478952877355765761,doyanmakan0011,Doyanmakan,,Weekend mau puas-puasin nonton film di netflix pake internetnya indihome🤩 #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/E5UglZtcjb,in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FOL-6XoaIAEyzIk.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/Doyanmakan0011/status/1505045513187782662,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOL-6XoaIAEyzIk.jpg,,,,,,,[],,,,
1505045498889371648,1505045498889371648,2022-03-19 11:56:23 SE Asia Standard Time,2022-03-19,11:56:23,+0700,1497072456246632450,yaniani97524442,dwihanda,,Bingung malming mau kemana? Mending dirumah aja sambil nonton drakor bersama Indihome #InternetnyaIndonesia  #AktivitasTanpaBatas  https://t.co/NhI6F36fua,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/YaniAni97524442/status/1505045498889371648,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505045433592483844/pu/img/vqYsm3Q2K8CLdxj1.jpg,,,,,,,[],,,,
